id,label,statement,subject,speaker,speaker_job,state_info,party_affiliation
c6bb17e488e,1,Says Republican candidates in Oregon are advocating violence against gays.,gays-and-lesbians,basic-rights-oregon,political action committee,Oregon,democrat
f15dfb02b5b,1,"Americans, in the last 30 years, have more than doubled the amount of money we are spending per child (on education) and the results have gotten worse, not better.",education,michelle-rhee,Founder and CEO of Students First,,none
c68634dd98c,1,"In Texas public schools, we spend an average of $12,000 per pupil per year.","education,state-budget,state-finances,states",matt-mackowiak,Consultant,Texas,republican
cbde930708c,0,Says he said last year theres absolutely no reason for Texas to secede.,"history,states",rick-perry,Governor,Texas,republican
edabfb76553,0,"As the CEO of HP, Carly Fiorina laid off 30,000 workers.","candidates-biography,corporations,job-accomplishments,message-machine,workers",barbara-boxer,U.S. Senator,California,democrat
f99d30f4439,1,"Yes, this would be the same congressman (Rep. Pete Hoekstra) who last year Tweeted the whereabouts of a top-secret mission to Iraq.","military,pundits",keith-olbermann,Political commentator,,none
b7dc556d24f,1,"In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.","abortion,message-machine",scott-walker,Milwaukee County Executive,Wisconsin,republican
714a07f1872,0,"Says Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.","agriculture,economy,government-regulation,jobs,labor,unions,workers",russ-feingold,,Wisconsin,democrat
8254d1d544b,0,Were the only major oil-producing nation in the world with a self-imposed ban on exporting our crude oil to other nations.,"energy,trade",barry-duval,President and CEO of the Virginia Chamber of Commerce,Virginia,organization
4b94ebeaa27,0,The Social Security disability fund is going belly up in 2016.,social-security,rob-portman,U.S. senator from Ohio,Ohio,republican
e74a14b3fa4,0,Our trade with Mexico is $720 million a day; thats our No. 1 trading partner.,"economy,foreign-policy,trade",leticia-van-de-putte,Pharmacist,Texas,democrat
70aa0019a13,1,"Families are paying $900, on average, ""in higher premiums because of uncompensated care.""",health-care,barack-obama,President,Illinois,democrat
50ac183b0a4,0,Police in the United States are allowed to use tear gas even though it has been classified as a chemical weapon and banned in international conflict since 1993.,"criminal-justice,foreign-policy,legal-issues",facebook-posts,Social media posting,,none
46cc1ea3ed1,0,Two-thirds of Wisconsin corporations dont pay state income taxes.,"corporations,income,taxes",one-wisconsin-now,,Wisconsin,organization
a7a6938c3c8,0,"An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.","history,human-rights,legal-issues,religion,taxes",donald-trump,President-Elect,New York,republican
dbf38fa5136,1,Congresswoman Frederica Wilson successfully postpones closure of the North Perry airport tower.,"federal-budget,transportation",frederica-wilson,"U.S. Representative, Florida District 17",Florida,democrat
3650d71fa49,1,Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana.,"drugs,marijuana,welfare",brian-kilmeade,Fox and Friends co-host,,none
c7aa3389a5b,0,Malawi has just 300 doctors for 16 million people.,public-health,actionaid-k,,,none
384cba66786,0,More than 10 years of free trade has brought a $2 billion per day trade deficit.,"economy,trade",sherrod-brown,U.S. Senator,Ohio,democrat
8adb41df5ac,1,"We win when voter turnout is high, we lose when it is low.",elections,bernie-s,U.S. Senator,Vermont,independent
8cc881ea47c,1,"Says that as Providences mayor, David Cicilline said the city had a world-class school system. Not only did Providence not have a world-class school system but as measured, was amongst the last school system in the entire country.","education,job-accomplishments",anthony-gemma,"Owner Media Peel, former president and CEO of Gem Plumbing",Rhode Island,democrat
a818f5a4276,1,"There are legitimate and widespread anomalies, and widespread questions about the conduct of (the Wisconsin Supreme Court) election, most visibly in Waukesha County, but also in counties around the state.",elections,joanne-kloppenburg,State Appeals Court judge,Wisconsin,none
a40be44fde7,0,I investigated Abramoff and people ended up in jail.,ethics,john-mccain,U.S. senator,Arizona,republican
30b87981a10,0,"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs.",education,sheldon-whitehouse,U.S. Senator,Rhode Island,democrat
0d7c96ccaa3,1,Says New Jersey Devils managing partner Jeff Vanderbeek took us into arbitration.,city-government,cory-booker,U.S. senator,New Jersey,democrat
6ebcc278f2c,0,Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.,"florida,immigration",marco-rubio,U.S. Senator,Florida,republican
2f388090414,1,"This year, the Austin City Council granted a small homestead property tax exemption of $5,000... applied equally to everyone. And we also granted an exemption for the elderly and the disabled members of the community.",taxes,sheryl-cole,Attorney,Texas,democrat
6b597af4f3e,1,"Says that in 2001, Rick Perry spoke favorably of binational health insurance between Mexico and Texas.","health-care,immigration",rick-santorum,,Pennsylvania,republican
4ad9df92444,0,"Says Rick Perry told students he couldnt attend a gubernatorial forum due to scheduling conflicts, then on forum day tweeted that hed just been running with his dog.",ethics,bill-white,Former mayor of Houston,Texas,democrat
0754ff6ee8f,0,Says North Carolina is home of the largest military installations in the world.,"homeland-security,military,patriotism,states",north-carolina-republican-party,,North Carolina,republican
2bf4818120d,0,"Were importing about 10 percent of our milk supply. Were Americas Dairyland, but yet we dont have enough milk in this state to meet the demand for our cheesemakers.","agriculture,economy,states",scott-walker,Milwaukee County Executive,Wisconsin,republican
2bf7ed9b117,1,"The Obama administrations green stimulus program funneled close to $2 billion dollars to overseas firms, creating thousands of jobs in China.","china,jobs,message-machine-2012,stimulus",americans-tax-reform,,,none
3fc53de6e19,0,Republican House candidateMarilinda Garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check.,guns,americans-responsible-solutions,,,none
f877060f10a,1,"Since taking office, President Obama has signed into law spending increases of nearly 25 percent for domestic government agencies, an 84 percent increase when you include the failed stimulus.","federal-budget,stimulus",paul-ryan,U.S. Representative,Wisconsin,republican
62fa469184f,1,Says Thomas Jefferson helped craft the Constitution.,history,ben-carson,,,republican
adab85d5fed,1,"I watched in Jersey City, N.J., where thousands and thousands of people were cheering as the World Trade Center collapsed.",terrorism,donald-trump,President-Elect,New York,republican
fee91244ab2,1,On instances when abortions should be allowed.,abortion,rick-perry,Governor,Texas,republican
37bad38beef,0,There is already a mosque four blocks away.,"homeland-security,religion",michael-bloomberg,,New York,independent
2e1cf3d035c,1,Says Deborah Ross supports the Iran nuclear deal and the ransom it paid for hostages.,"corrections-and-updates,foreign-policy,nuclear,states",john-bolton-superpac,,,organization
08c0265abfb,1,Says House Democrats voted to use your tax dollars for abortions by voting against bill defunding Planned Parenthood.,"abortion,health-care,public-health",tennessee-republican-party,,Tennessee,republican
a65b6e52330,1,"In the weekend after the terrorist attacks in Paris, the White House said this couldnt happen in the United States. ISIS couldnt reach us here.",terrorism,joe-scarborough,Host of a morning show on MSNBC,,none
6ec8ff4a44b,1,Unemployment in Texas has risen over two percentage points with Rick Perry as governor.,"economy,jobs",john-currie,Businessman,New Jersey,democrat
1fdfe1b9485,1,We already pay the highest electricity prices in the country here in New England.,energy,richard-paglia,vice president Spectra Energy,,none
42616e09848,0,"Since taking office in January 2011, the rainy day fund has increased by 226 percent.",state-budget,nathan-deal,,,republican
2ec210ef072,1,Im running the second-largest county district attorneys office at 1985 staffing levels.,"county-government,crime,criminal-justice,government-efficiency,job-accomplishments",ismael-ozanne,,,democrat
b44554c948b,0,"Says she is entering in the most diverse class ever, of U.S. Representatives","congress,diversity",ann-mclane-kuster,Attorney,New Hampshire,democrat
d98917a02b1,1,"For people in the top 1 percent for income, your effective tax burden is in the low 20s, the lowest its been in decades and decades and decades -- lower than somebody who might make substantially less money.","new-hampshire-2012,taxes",timothy-geithner,,,democrat
1126143b613,1,"By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.",space,other-space,,,none
0a62d0396d1,1,Michelle Nunn has praised the Occupy movement.,occupy-wall-street,national-republican-senatorial-committee,,,republican
dee8bdfc175,1,"When Peppers tax was finally voted down, Pepper laid off cops and closed jails and let criminals run free in the streets.","government-efficiency,job-accomplishments,message-machine,taxes",dave-yost,Ohio auditor,ohio,republican
3c20903edd1,1,The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.,"iraq,military",rachel-maddow,MSNBC host,,none
9a51cba7b26,0,Says the area damaged by Hurricane Sandy represents roughly 10 percent of our nations economy.,"economy,weather",rodney-frelinghuysen,,,republican
